timestamp,id,ticker,adjusted,volume,wap_volume,open_price,close_price,high_price,low_price,transactions,stock_purchase_amount,cumulative total
2021-05-31,20,CMCSA,True,13018034.0,57.4065,57.68,57.34,57.86,57.215,70455,13.07987443320544,750.0
2021-06-30,42,CMCSA,True,12985109.0,56.9047,56.53,57.02,57.14,56.38,67543,13.153279551034723,1495.814440181374
2021-07-31,63,CMCSA,True,22478502.0,58.8854,58.07,58.83,59.225,57.9075,112469,12.748597654258033,2293.2964488928487
2021-08-31,85,CMCSA,True,16718697.0,60.4185,59.47,60.68,60.755,59.41,87040,12.359920896506262,3115.4126894240703
2021-09-30,106,CMCSA,True,19992452.0,56.2476,56.01,55.93,56.92,55.92,130783,13.409619166815663,3621.5397448827994
2021-10-31,127,CMCSA,True,26924311.0,51.5902,51.54,51.43,52.56,51.115,161623,14.582928251993,4080.1589322246086
2021-11-30,148,CMCSA,True,31517176.0,50.1541,51.3,49.98,51.3,49.805,141717,15.006002400960385,4715.12431329158
2021-12-31,170,CMCSA,True,12345378.0,50.5005,50.79,50.33,51.29,50.29,74373,14.901649115835486,5498.14339111575
2022-01-31,190,CMCSA,True,24470656.0,49.809,49.29,49.99,50.1,49.03,143077,15.003000600120023,6211.001154815743
2022-02-28,209,CMCSA,True,29824655.0,46.657,46.46,46.76,47.13,46.095,144141,16.0393498716852,6559.690218027288
2022-03-31,232,CMCSA,True,21186604.0,47.0801,47.87,46.82,47.92,46.82,111021,16.018795386586927,7318.107271343833
2022-04-30,252,CMCSA,True,44133771.0,40.1277,41.21,39.76,41.82,39.6101,244791,18.86317907444668,6964.607969001086
2022-05-31,273,CMCSA,True,25249580.0,44.2169,43.91,44.28,44.66,43.48,118540,16.937669376693766,8506.35917674467
2022-06-30,294,CMCSA,True,21566325.0,39.1679,39.01,39.24,39.66,38.5,109006,19.1131498470948,8288.155693212757
2022-07-31,314,CMCSA,True,54059711.0,37.409,39.09,37.52,39.11,36.5718,266884,19.989339019189764,8674.862426333912
2022-08-31,337,CMCSA,True,32478278.0,36.2492,36.26,36.19,36.47,36.03,136603,20.72395689416966,9117.357974654162
2022-09-30,358,CMCSA,True,31419638.0,29.8171,30.65,29.33,30.65,29.28,149999,25.57108762359359,8139.116037485675
2022-10-31,379,CMCSA,True,25866674.0,31.6466,31.875,31.74,31.875,31.225,160964,23.629489603024577,9557.894409471372
2022-11-30,400,CMCSA,True,36195748.0,36.2763,35.46,36.64,36.7,35.17,155766,20.46943231441048,11783.435764430722
2022-12-31,421,CMCSA,True,15386101.0,34.8358,34.81,34.97,34.975,34.53,82102,21.44695453245639,11996.363228224409
2023-01-31,441,CMCSA,True,26005940.0,39.2982,39.25,39.35,39.4189,39.08,103322,19.05972045743329,14248.910295414084
2023-02-28,460,CMCSA,True,24474367.0,37.1804,37.015,37.17,37.4,36.82,111237,20.177562550443906,14209.517043978181
2023-03-31,483,CMCSA,True,15858425.0,37.75,37.28,37.91,37.95,37.205,83992,19.783698232656292,15242.407617358427
2023-04-30,502,CMCSA,True,24806841.0,41.1829,40.04,41.37,41.42,39.99,152906,18.12907904278463,17383.563786075392
2023-05-31,1006,CMCSA,True,19592945.0,41.063,41.36,40.89,41.525,40.81,122575,18.34189288334556,17931.869064844643
