timestamp,id,ticker,adjusted,volume,wap_volume,open_price,close_price,high_price,low_price,transactions,stock_purchase_amount,cumulative total
2023-03-05,463,SQ,True,11059712.0,79.9915,78.67,80.88,81.13,77.65,104610,0.927299703264095,75.0
2023-03-12,468,SQ,True,18383058.0,70.8941,70.61,71.01,73.58,68.47,192085,1.0561892691170256,140.8475519287834
2023-03-19,473,SQ,True,9756165.0,73.988,74.945,73.98,75.23,73.09,89351,1.013787510137875,221.7385141767553
2023-03-26,478,SQ,True,48994433.0,60.2259,59.75,60.68,61.57,59.1,368707,1.2359920896506262,256.87473695925263
2023-04-02,483,SQ,True,17878468.0,69.2721,68.59,68.65,70.32,68.05,152181,1.0924981791697013,365.61388747944454
2023-04-09,487,SQ,True,11359782.0,67.7928,66.8,68.1,69.03,66.16,94606,1.1013215859030838,437.6847157662079
2023-04-16,492,SQ,True,12061508.0,64.2832,64.3,64.04,65.47,63.69,117209,1.1711430356027481,486.59073711700375
2023-04-23,497,SQ,True,10855252.0,62.9089,62.18,63.48,63.57,62.02,74857,1.1814744801512287,557.3357275482103
2023-04-30,502,SQ,True,11809495.0,60.3443,59.83,60.79,61.03,58.97,109513,1.2337555518999836,608.7183188036502
2023-05-07,504,SQ,True,10440344.0,58.3063,59.61,57.76,59.9,57.63,110779,1.298476454293629,653.3775307468142
