timestamp,id,ticker,adjusted,volume,wap_volume,open_price,close_price,high_price,low_price,transactions,stock_purchase_amount,cumulative total
2021-05-09,5,PYPL,True,10170019.0,255.2759,255.92,253.36,258.64,251.64,158035,0.2960214714240606,75.0
2021-05-16,10,PYPL,True,6729725.0,245.7721,244.0188,246.29,247.12,242.27,106226,0.30451906289333713,147.90712819703188
2021-05-23,15,PYPL,True,6842155.0,251.8446,253.8008,250.69,255.21,250.41,101591,0.29917427898998766,225.54950654802843
2021-05-30,20,PYPL,True,4206832.0,261.1789,261.07,260.02,263.15,259.87,79714,0.2884393508191678,308.9438457561863
2021-06-06,24,PYPL,True,4086113.0,262.3893,259.5138,263.04,263.46,259.15,83498,0.2851277372262773,387.53207133184856
2021-06-13,29,PYPL,True,4494584.0,270.525,268.75,271.45,271.8999,268.4,89435,0.27629397679130596,474.9223721222258
2021-06-20,34,PYPL,True,14703402.0,281.5443,275.3,283.38,286.38,274.86,198350,0.26466229091679017,570.7948123484854
2021-06-27,39,PYPL,True,6616873.0,289.767,292.6,289.6,292.87,287.8,106959,0.25897790055248615,658.3233737600444
2021-07-04,44,PYPL,True,4171502.0,290.2227,290.94,290.24,292.4299,288.92,77881,0.25840683572216094,734.7782320445971
2021-07-11,48,PYPL,True,5543262.0,299.0308,296.41,300.21,300.83,295.0,112406,0.24982512241431,835.0185124107927
2021-07-18,53,PYPL,True,4268899.0,295.8333,297.23,294.63,298.75,294.44,85199,0.2545565624681804,894.4980324159484
2021-07-25,58,PYPL,True,4231088.0,307.9032,305.76,308.53,309.475,304.2,87882,0.24308819239620136,1011.6984962199795
2021-08-01,63,PYPL,True,11689377.0,276.8215,280.245,275.53,280.5,274.21,231860,0.2722026639567379,978.4884343937088
2021-08-08,68,PYPL,True,6086327.0,279.2301,280.0,279.54,282.3699,276.87,111605,0.2682979180081562,1067.7291291344586
2021-08-15,73,PYPL,True,4082809.0,275.3017,276.17,274.91,276.81,274.61,81697,0.2728165581463024,1125.0444118564571
2021-08-22,78,PYPL,True,4179531.0,272.5821,269.54,272.96,273.935,269.54,85542,0.2747655334114889,1192.0642125071422
2021-08-29,83,PYPL,True,3916952.0,277.4771,274.03,278.33,278.89,273.67,77175,0.26946430496173607,1290.5159447065978
2021-09-05,88,PYPL,True,5287970.0,288.8048,285.03,289.13,290.38,284.4,98890,0.2593988863141148,1415.5916541264635
2021-09-12,92,PYPL,True,3816588.0,285.6664,288.6,284.32,289.0,284.11,86514,0.26378728193584694,1467.041708232408
2021-09-19,97,PYPL,True,7914126.0,277.7434,282.18,276.34,282.5,275.92,104600,0.2714047911992473,1500.8662973162054
2021-09-26,102,PYPL,True,3985813.0,276.6244,276.02,278.11,278.33,274.69,80618,0.26967746575096185,1585.4795756915755
2021-10-03,107,PYPL,True,4560448.0,263.4626,261.4548,264.65,265.82,260.11,100693,0.28339316077838655,1583.7453515039927
2021-10-10,112,PYPL,True,4161857.0,261.6715,264.955,260.06,265.47,259.8,96556,0.28839498577251405,1631.277408320908
2021-10-17,117,PYPL,True,4987867.0,268.2236,268.7006,268.35,269.7209,265.44,91015,0.2794857462269424,1758.2780609202327
2021-10-24,122,PYPL,True,24168917.0,241.98,243.73,240.4,246.66,239.75,332007,0.3119800332778702,1650.144571810039
2021-10-31,127,PYPL,True,12785816.0,234.2747,235.43,232.59,238.9,231.71,220104,0.32245582355217334,1671.53546571255
2021-11-07,132,PYPL,True,16665648.0,226.1765,230.0,225.78,230.42,224.6,255300,0.33218176986446984,1697.594597569025
2021-11-14,137,PYPL,True,20954568.0,206.8725,203.25,208.3,210.02,201.4835,301871,0.36005760921747476,1641.1659787121444
2021-11-21,142,PYPL,True,24590479.0,196.0913,202.19,193.61,202.5,193.0701,403650,0.3873766850885801,1600.4255647549605
