timestamp,id,ticker,adjusted,volume,wap_volume,open_price,close_price,high_price,low_price,transactions,stock_purchase_amount,cumulative total
2021-05-31,20,WMT,True,7155467.0,142.1421,141.93,142.03,142.45,141.64,71671,5.2805745265084845,750.0
2021-06-30,42,WMT,True,15478424.0,141.1179,139.56,141.02,142.58,138.69,133440,5.3183945539639765,1494.6666197282266
2021-07-31,63,WMT,True,5444061.0,142.5056,141.2,142.55,142.955,141.2,65446,5.26131182041389,2260.8830424213497
2021-08-31,85,WMT,True,8359517.0,147.9859,147.99,148.1,148.44,147.24,78558,5.064145847400406,3098.9076014212683
2021-09-30,106,WMT,True,7553518.0,140.0057,140.64,139.38,141.73,139.25,85784,5.380972879896685,3666.446600176208
2021-10-31,127,WMT,True,7340928.0,149.2894,147.91,149.42,150.099,147.5606,75586,5.019408379065721,4680.552812443169
2021-11-30,148,WMT,True,21606348.0,140.699,141.48,140.63,142.5,140.01,135832,5.333143710445851,5155.20775005945
2021-12-31,170,WMT,True,5982595.0,144.3238,143.2,144.69,145.045,142.92,69498,5.183495749533486,6054.0390340332915
2022-01-31,190,WMT,True,6731158.0,139.0976,137.09,139.81,140.04,136.7,83642,5.3644231456977325,6599.852770393217
2022-02-28,209,WMT,True,8762227.0,134.7699,135.0,135.16,136.07,133.77,96454,5.548978987866232,7130.34547204311
2022-03-31,232,WMT,True,9054626.0,149.5112,148.79,148.92,150.54,148.18,102622,5.036261079774376,8606.252202550015
2022-04-30,252,WMT,True,7029553.0,153.7609,155.81,152.99,156.22,152.71,83120,4.902281194849336,9591.462023019922
2022-05-31,273,WMT,True,12304142.0,128.7951,127.46,128.63,129.9,127.42,125303,5.830677135971391,8814.250996934783
2022-06-30,294,WMT,True,6388745.0,121.3661,120.88,121.58,122.06,119.89,74665,6.168777759499918,9081.1563104045
2022-07-31,314,WMT,True,10047279.0,131.1792,128.32,132.05,132.265,128.0125,105265,5.679666792881484,10613.190416095693
2022-08-31,337,WMT,True,7486916.0,132.6989,132.78,132.55,133.79,131.93,94716,5.658242172764994,11403.376672877577
2022-09-30,358,WMT,True,6534061.0,130.4666,132.24,129.7,132.36,129.7,83477,5.782575173477256,11908.189019028454
2022-10-31,379,WMT,True,7523967.0,142.4381,142.34,142.33,143.07,141.77,84745,5.269444249279842,13817.791388421898
2022-11-30,400,WMT,True,10445985.0,152.2173,152.61,152.42,152.77,151.2,106704,4.920614092638762,15547.356589779141
2022-12-31,421,WMT,True,3835316.0,141.5221,141.56,141.79,141.9925,140.81,57787,5.289512659566966,15213.060562031129
2023-01-31,441,WMT,True,4701157.0,143.02,142.32,143.87,143.88,141.66,61879,5.213039549593383,16186.229798007043
2023-02-28,460,WMT,True,6018036.0,142.1407,141.0,142.13,142.65,140.95,84392,5.276859213396187,16740.469459864747
2023-03-31,483,WMT,True,6955996.0,147.41,146.58,147.45,148.44,146.47,80486,5.0864699898270604,18117.073959453013
2023-04-30,502,WMT,True,4696193.0,150.8961,151.29,150.97,152.17,150.18,56844,4.9678744121348615,19299.5737921914
2023-05-31,1006,WMT,True,4111451.0,150.9188,151.56,150.62,152.1,150.27,65059,4.979418403930421,20004.830791414643
