id,ticker,adjusted,Volume,Wap_volume,Open_price,Close_price,High_price,Low_price,Timestamp,Transactions
102,SPY,True,92357112.0,435.1409,436.53,433.63,437.91,433.07,2021-09-21 04:00:00,688757
103,SPY,True,101480143.0,437.8969,436.05,437.86,440.03,433.747,2021-09-22 04:00:00,775245
104,SPY,True,76365981.0,442.9113,439.85,443.18,444.89,439.6,2021-09-23 04:00:00,560385
105,SPY,True,61994837.0,443.3184,441.44,443.91,444.67,441.21,2021-09-24 04:00:00,407156
106,SPY,True,60867583.0,443.0258,442.81,442.64,444.05,441.9,2021-09-27 04:00:00,426386
107,SPY,True,130350306.0,435.6609,439.69,433.72,440.04,432.94,2021-09-28 04:00:00,948210
108,SPY,True,82058963.0,435.3033,435.19,434.45,437.04,433.85,2021-09-29 04:00:00,598061
109,SPY,True,140598198.0,432.0754,436.02,429.14,436.77,428.78,2021-09-30 04:00:00,928225
110,SPY,True,129107301.0,431.7327,430.98,434.24,436.0329,427.23,2021-10-01 04:00:00,852551
111,SPY,True,128346956.0,429.0805,433.0,428.64,433.96,426.36,2021-10-04 04:00:00,940502
112,SPY,True,90682519.0,433.1342,430.24,433.1,435.49,429.39,2021-10-05 04:00:00,595529
113,SPY,True,112977345.0,431.7015,429.27,434.9,435.1199,427.54,2021-10-06 04:00:00,828088
114,SPY,True,72335949.0,439.676,438.39,438.66,441.68,438.2,2021-10-07 04:00:00,524649
115,SPY,True,74665304.0,438.3975,439.48,437.86,439.89,437.19,2021-10-08 04:00:00,488344
116,SPY,True,65233283.0,437.1387,437.16,434.69,440.26,434.62,2021-10-11 04:00:00,435654
117,SPY,True,71170063.0,434.3746,435.67,433.62,436.1,432.78,2021-10-12 04:00:00,492212
118,SPY,True,72761979.0,434.0766,434.71,435.18,436.05,431.54,2021-10-13 04:00:00,513022
119,SPY,True,67509325.0,441.0021,439.08,442.5,442.66,438.58,2021-10-14 04:00:00,451179
120,SPY,True,66145960.0,445.1634,444.75,445.87,446.26,444.09,2021-10-15 04:00:00,417630
121,SPY,True,62213228.0,446.2843,443.97,447.19,447.55,443.27,2021-10-18 04:00:00,390540
122,SPY,True,46957827.0,449.8321,448.92,450.64,450.71,448.27,2021-10-19 04:00:00,376977
123,SPY,True,49571569.0,451.912,451.13,452.41,452.732,451.01,2021-10-20 04:00:00,371072
124,SPY,True,41055438.0,452.4889,451.77,453.59,453.829,451.31,2021-10-21 04:00:00,315667
125,SPY,True,58745088.0,453.0362,453.13,453.12,454.67,451.05,2021-10-22 04:00:00,494968
126,SPY,True,45173607.0,454.6282,454.28,455.55,455.9,452.39,2021-10-25 04:00:00,346367
127,SPY,True,55858916.0,456.8677,457.2,455.96,458.49,455.56,2021-10-26 04:00:00,459682
128,SPY,True,72215997.0,455.217,456.45,453.94,457.16,453.86,2021-10-27 04:00:00,442869
129,SPY,True,51412959.0,456.8443,455.46,458.32,458.4,455.45,2021-10-28 04:00:00,361417
130,SPY,True,70147024.0,458.3068,455.87,459.25,459.56,455.56,2021-10-29 04:00:00,436007
131,SPY,True,48433642.0,459.4617,460.3,460.04,460.7021,458.2,2021-11-01 04:00:00,408110
132,SPY,True,48504417.0,461.3643,460.22,461.9,462.23,460.08,2021-11-02 04:00:00,342315
133,SPY,True,52507426.0,463.0092,461.3,464.72,465.15,460.83,2021-11-03 04:00:00,427380
134,SPY,True,52842687.0,465.9631,465.36,466.91,467.0,464.99,2021-11-04 04:00:00,386856
135,SPY,True,66100363.0,468.8804,469.28,468.53,470.65,466.92,2021-11-05 04:00:00,494032
136,SPY,True,50192592.0,468.9905,469.7,468.93,470.23,468.2031,2021-11-08 05:00:00,354640
137,SPY,True,51132147.0,467.3029,469.32,467.38,469.57,465.88,2021-11-09 05:00:00,461988
138,SPY,True,69429644.0,464.8782,465.58,463.62,467.38,462.04,2021-11-10 05:00:00,556473
139,SPY,True,34848494.0,464.3668,465.21,463.77,465.29,463.75,2021-11-11 05:00:00,282338
140,SPY,True,53466654.0,466.3091,465.12,467.27,467.86,464.11,2021-11-12 05:00:00,344554
141,SPY,True,46967500.0,467.3737,468.64,467.43,468.81,466.23,2021-11-15 05:00:00,372696
142,SPY,True,48857502.0,469.0457,467.15,469.28,470.485,467.07,2021-11-16 05:00:00,328010
143,SPY,True,47158289.0,468.37,469.0,468.14,469.19,467.48,2021-11-17 05:00:00,327913
144,SPY,True,50625607.0,468.7785,469.24,469.73,470.01,466.34,2021-11-18 05:00:00,368768
145,SPY,True,54378573.0,469.4411,469.61,468.89,470.94,468.5,2021-11-19 05:00:00,355189
146,SPY,True,72491954.0,470.435,470.89,467.57,473.54,467.35,2021-11-22 05:00:00,542126
147,SPY,True,73206538.0,466.9913,467.22,468.19,469.095,464.45,2021-11-23 05:00:00,563874
148,SPY,True,61508813.0,468.0542,466.06,469.44,469.57,465.19,2021-11-24 05:00:00,436744
149,SPY,True,112669635.0,461.2786,462.34,458.97,463.9,457.77,2021-11-26 05:00:00,785687
150,SPY,True,86240818.0,464.0689,464.07,464.6,466.56,461.73,2021-11-29 05:00:00,571696
151,SPY,True,148559598.0,458.8431,462.0,455.56,464.03,455.3,2021-11-30 05:00:00,1145807
152,SPY,True,132414435.0,457.4152,461.64,450.5,464.67,450.29,2021-12-01 05:00:00,1039069
153,SPY,True,127637758.0,455.7043,450.73,457.4,459.07,450.31,2021-12-02 05:00:00,1022777
154,SPY,True,137331647.0,453.0439,459.17,453.42,460.3,448.92,2021-12-03 05:00:00,1234209
155,SPY,True,97477532.0,457.5764,456.13,458.79,460.79,453.56,2021-12-06 05:00:00,765876
156,SPY,True,95467688.0,466.813,464.41,468.28,468.88,458.6546,2021-12-07 05:00:00,640751
157,SPY,True,71609277.0,468.5873,468.7,469.52,470.0,466.83,2021-12-08 05:00:00,507901
158,SPY,True,61272568.0,467.9605,468.15,466.35,469.6291,466.14,2021-12-09 05:00:00,489126
159,SPY,True,77128507.0,468.9296,469.23,470.74,470.9,466.51,2021-12-10 05:00:00,513526
160,SPY,True,87724680.0,468.0599,470.19,466.57,470.56,466.27,2021-12-13 05:00:00,615392
161,SPY,True,97159128.0,463.1988,463.09,463.36,465.74,460.25,2021-12-14 05:00:00,627255
162,SPY,True,116899251.0,465.8393,463.42,470.6,470.86,460.74,2021-12-15 05:00:00,882924
163,SPY,True,116494626.0,468.7097,472.57,466.45,472.87,464.8,2021-12-16 05:00:00,820646
164,SPY,True,135583150.0,461.5026,461.55,459.87,464.74,458.06,2021-12-17 05:00:00,889475
165,SPY,True,106788817.0,454.1844,454.48,454.98,455.4,451.14,2021-12-20 05:00:00,807669
166,SPY,True,69806260.0,460.2953,458.61,463.06,463.21,456.31,2021-12-21 05:00:00,619585
167,SPY,True,58790223.0,465.801,462.79,467.69,467.81,462.58,2021-12-22 05:00:00,454693
168,SPY,True,56139745.0,470.6108,468.75,470.6,472.19,468.64,2021-12-23 05:00:00,381386
169,SPY,True,56808619.0,475.279,472.06,477.26,477.31,472.01,2021-12-27 05:00:00,380197
170,SPY,True,46974585.0,477.2276,477.72,476.87,478.81,476.06,2021-12-28 05:00:00,372331
171,SPY,True,54091464.0,477.2659,476.98,477.48,478.56,475.92,2021-12-29 05:00:00,345712
172,SPY,True,55329041.0,477.4587,477.93,476.16,479.0,475.67,2021-12-30 05:00:00,353567
173,SPY,True,64917431.0,475.6196,475.64,474.96,476.86,474.67,2021-12-31 05:00:00,435448
174,SPY,True,72668233.0,476.527,476.3,477.71,477.85,473.85,2022-01-03 05:00:00,535421
175,SPY,True,71070678.0,477.8703,479.22,477.55,479.98,475.58,2022-01-04 05:00:00,565655
176,SPY,True,104494940.0,473.2328,477.16,468.38,477.98,468.2801,2022-01-05 05:00:00,788712
177,SPY,True,86498500.0,468.4813,467.89,467.94,470.82,465.43,2022-01-06 05:00:00,806488
178,SPY,True,85111593.0,466.939,467.95,466.09,469.2,464.65,2022-01-07 05:00:00,625067
179,SPY,True,119361988.0,461.5904,462.7,465.51,465.74,456.5973,2022-01-10 05:00:00,963294
180,SPY,True,74189562.0,466.4853,465.23,469.75,469.85,462.05,2022-01-11 05:00:00,626792
181,SPY,True,67602444.0,470.9955,471.59,471.02,473.2,468.94,2022-01-12 05:00:00,632057
182,SPY,True,91137601.0,467.9368,472.19,464.53,472.88,463.44,2022-01-13 05:00:00,724347
183,SPY,True,95890948.0,462.9488,461.19,464.72,465.09,459.9,2022-01-14 05:00:00,855904
184,SPY,True,109851226.0,457.9682,459.74,456.49,459.96,455.31,2022-01-18 05:00:00,911795
185,SPY,True,108347069.0,455.5262,458.13,451.75,459.6124,451.46,2022-01-19 05:00:00,880787
186,SPY,True,122001796.0,452.3944,453.75,446.75,458.74,444.5,2022-01-20 05:00:00,986090
187,SPY,True,202025141.0,442.5437,445.56,437.98,448.06,437.95,2022-01-21 05:00:00,1885192
188,SPY,True,252248938.0,430.7247,432.03,439.84,440.38,420.76,2022-01-24 05:00:00,3263011
189,SPY,True,167685150.0,433.6947,433.06,434.47,439.72,427.15,2022-01-25 05:00:00,1832295
190,SPY,True,186240418.0,437.1371,440.72,433.38,444.04,428.86,2022-01-26 05:00:00,2620794
191,SPY,True,149846107.0,434.5969,438.26,431.24,441.59,429.45,2022-01-27 05:00:00,1837412
192,SPY,True,164188170.0,435.3435,432.68,441.95,442.0,427.82,2022-01-28 05:00:00,1759648
193,SPY,True,152106025.0,445.9021,441.24,449.91,450.28,439.81,2022-01-31 05:00:00,1132217
194,SPY,True,123155381.0,450.7136,450.68,452.95,453.63,446.9384,2022-02-01 05:00:00,1094848
195,SPY,True,116776953.0,455.6624,455.5,457.35,458.12,453.05,2022-02-02 05:00:00,998599
