id,ticker,adjusted,Volume,Wap_volume,Open_price,Close_price,High_price,Low_price,Timestamp,Transactions
20,AAPL,True,72009482.0,127.0739,127.82,126.9,128.32,126.32,2021-05-25 04:00:00,462909
21,AAPL,True,56443920.0,126.8655,126.955,126.85,127.39,126.42,2021-05-26 04:00:00,415320
22,AAPL,True,94625601.0,126.1253,126.44,125.28,127.64,125.08,2021-05-27 04:00:00,545582
23,AAPL,True,71238509.0,125.0642,125.57,124.61,125.8,124.55,2021-05-28 04:00:00,527853
24,AAPL,True,65562118.0,124.5894,125.08,124.28,125.35,123.94,2021-06-01 04:00:00,501106
25,AAPL,True,58674262.0,124.769,124.28,125.06,125.24,124.05,2021-06-02 04:00:00,461408
26,AAPL,True,75699170.0,123.7708,124.68,123.54,124.85,123.13,2021-06-03 04:00:00,562249
27,AAPL,True,75169343.0,125.368,124.07,125.89,126.16,123.85,2021-06-04 04:00:00,467760
28,AAPL,True,71057550.0,125.3691,126.17,125.9,126.32,124.8321,2021-06-07 04:00:00,504254
29,AAPL,True,74403774.0,127.0742,126.6,126.74,128.46,126.2101,2021-06-08 04:00:00,532078
30,AAPL,True,56695219.0,127.0733,127.21,127.13,127.75,126.52,2021-06-09 04:00:00,382625
31,AAPL,True,71186421.0,126.6607,127.02,126.11,128.19,125.94,2021-06-10 04:00:00,498371
32,AAPL,True,53522373.0,127.0246,126.53,127.35,127.44,126.1,2021-06-11 04:00:00,354080
33,AAPL,True,96906490.0,129.6322,127.82,130.48,130.54,127.07,2021-06-14 04:00:00,563595
34,AAPL,True,62725532.0,129.8358,129.94,129.64,130.6,129.39,2021-06-15 04:00:00,416230
35,AAPL,True,91793025.0,130.0001,130.37,130.15,130.89,128.461,2021-06-16 04:00:00,619028
36,AAPL,True,96721669.0,131.5645,129.8,131.79,132.55,129.65,2021-06-17 04:00:00,652025
37,AAPL,True,108890309.0,130.7868,130.71,130.46,131.51,130.24,2021-06-18 04:00:00,557039
38,AAPL,True,79269216.0,131.4999,130.3,132.3,132.41,129.21,2021-06-21 04:00:00,506660
39,AAPL,True,73713618.0,133.0905,132.13,133.98,134.08,131.62,2021-06-22 04:00:00,481082
40,AAPL,True,60214200.0,133.7872,133.77,133.7,134.32,133.23,2021-06-23 04:00:00,424752
41,AAPL,True,68710998.0,133.7663,134.45,133.41,134.64,132.93,2021-06-24 04:00:00,443492
42,AAPL,True,70783746.0,133.2362,133.46,133.11,133.89,132.81,2021-06-25 04:00:00,358692
43,AAPL,True,61941303.0,134.8066,133.41,134.78,135.245,133.35,2021-06-28 04:00:00,454433
44,AAPL,True,64291681.0,135.9422,134.8,136.33,136.49,134.35,2021-06-29 04:00:00,442545
45,AAPL,True,63234093.0,136.8187,136.17,136.96,137.41,135.87,2021-06-30 04:00:00,419352
46,AAPL,True,52417031.0,136.6708,136.6,137.27,137.33,135.76,2021-07-01 04:00:00,388276
47,AAPL,True,78945572.0,139.1986,137.9,139.96,140.0,137.745,2021-07-02 04:00:00,521793
48,AAPL,True,108081776.0,141.7417,140.07,142.02,143.15,140.07,2021-07-06 04:00:00,733637
49,AAPL,True,104899789.0,144.0183,143.535,144.57,144.89,142.66,2021-07-07 04:00:00,732815
50,AAPL,True,104225458.0,142.5427,141.58,143.24,144.06,140.665,2021-07-08 04:00:00,772469
51,AAPL,True,99890799.0,144.7844,142.75,145.11,145.65,142.6522,2021-07-09 04:00:00,635911
52,AAPL,True,76276717.0,144.7868,146.21,144.5,146.32,144.0,2021-07-12 04:00:00,516633
53,AAPL,True,100798598.0,146.0546,144.03,145.64,147.46,143.63,2021-07-13 04:00:00,697061
54,AAPL,True,127014683.0,148.8217,148.1,149.15,149.57,147.68,2021-07-14 04:00:00,797729
55,AAPL,True,106559516.0,148.4417,149.24,148.48,150.0,147.09,2021-07-15 04:00:00,698332
56,AAPL,True,93219926.0,147.6247,148.46,146.39,149.76,145.88,2021-07-16 04:00:00,613155
57,AAPL,True,121434571.0,142.6131,143.75,142.45,144.07,141.67,2021-07-19 04:00:00,939624
58,AAPL,True,96324436.0,145.5723,143.46,146.15,147.0997,142.96,2021-07-20 04:00:00,614255
59,AAPL,True,74031460.0,145.3658,145.53,145.4,146.13,144.63,2021-07-21 04:00:00,473574
60,AAPL,True,77287356.0,146.991,145.935,146.8,148.195,145.81,2021-07-22 04:00:00,480209
61,AAPL,True,71447416.0,148.0368,147.55,148.56,148.7177,146.92,2021-07-23 04:00:00,457247
62,AAPL,True,72434089.0,149.1182,148.27,148.99,149.83,147.7,2021-07-26 04:00:00,489114
63,AAPL,True,104803028.0,146.8324,149.12,146.77,149.21,145.55,2021-07-27 04:00:00,785621
64,AAPL,True,118931191.0,144.8875,144.81,144.98,146.97,142.54,2021-07-28 04:00:00,829463
65,AAPL,True,56699475.0,145.8064,144.685,145.64,146.55,144.58,2021-07-29 04:00:00,416123
66,AAPL,True,70440626.0,145.3967,144.38,145.86,146.33,144.11,2021-07-30 04:00:00,466325
67,AAPL,True,61351461.0,145.8599,146.36,145.52,146.95,145.25,2021-08-02 04:00:00,458358
68,AAPL,True,63536618.0,146.7499,145.81,147.36,148.045,145.18,2021-08-03 04:00:00,462817
69,AAPL,True,56357771.0,147.0473,147.27,146.95,147.79,146.28,2021-08-04 04:00:00,402501
70,AAPL,True,46216322.0,147.1115,146.98,147.06,147.84,146.17,2021-08-05 04:00:00,356212
71,AAPL,True,53854313.0,146.2139,146.35,146.14,147.11,145.63,2021-08-06 04:00:00,374119
72,AAPL,True,48858689.0,146.1113,146.2,146.09,146.7,145.52,2021-08-09 04:00:00,352471
73,AAPL,True,68286400.0,146.1315,146.44,145.6,147.71,145.3,2021-08-10 04:00:00,431274
74,AAPL,True,48493463.0,146.0228,146.05,145.86,146.72,145.53,2021-08-11 04:00:00,365446
75,AAPL,True,73771613.0,148.0103,146.19,148.89,149.05,145.84,2021-08-12 04:00:00,514669
76,AAPL,True,59375009.0,148.9194,148.97,149.1,149.4444,148.27,2021-08-13 04:00:00,407900
77,AAPL,True,103558782.0,149.4001,148.535,151.12,151.19,146.47,2021-08-16 04:00:00,704850
78,AAPL,True,92202535.0,150.2473,150.23,150.19,151.68,149.09,2021-08-17 04:00:00,624238
79,AAPL,True,86285490.0,148.2985,149.8,146.36,150.72,146.15,2021-08-18 04:00:00,647599
80,AAPL,True,86753154.0,146.4409,145.03,146.7,148.0,144.5,2021-08-19 04:00:00,639427
81,AAPL,True,60249630.0,147.8157,147.44,148.19,148.5,146.78,2021-08-20 04:00:00,413517
82,AAPL,True,60105710.0,149.4893,148.31,149.71,150.19,147.89,2021-08-23 04:00:00,428947
83,AAPL,True,48605228.0,149.9034,149.45,149.62,150.86,149.15,2021-08-24 04:00:00,370055
84,AAPL,True,58691297.0,148.5982,149.81,148.36,150.32,147.8,2021-08-25 04:00:00,460865
85,AAPL,True,48597195.0,148.1147,148.35,147.54,149.12,147.51,2021-08-26 04:00:00,382720
86,AAPL,True,54858888.0,148.1201,147.48,148.6,148.75,146.83,2021-08-27 04:00:00,405190
87,AAPL,True,90756723.0,152.1466,149.0,153.12,153.49,148.61,2021-08-30 04:00:00,659666
88,AAPL,True,85962417.0,152.0192,152.66,151.83,152.8,151.29,2021-08-31 04:00:00,534512
89,AAPL,True,80207311.0,153.7673,152.83,152.51,154.98,152.34,2021-09-01 04:00:00,593508
90,AAPL,True,71171317.0,153.6101,153.87,153.65,154.72,152.4,2021-09-02 04:00:00,519974
91,AAPL,True,57866066.0,154.0218,153.76,154.3,154.63,153.09,2021-09-03 04:00:00,431686
92,AAPL,True,83620937.0,156.1841,154.97,156.69,157.26,154.39,2021-09-07 04:00:00,628035
93,AAPL,True,74396207.0,155.1093,156.98,155.11,157.04,153.975,2021-09-08 04:00:00,598135
94,AAPL,True,57305730.0,154.8505,155.49,154.07,156.11,153.95,2021-09-09 04:00:00,469366
95,AAPL,True,140829235.0,150.9988,155.0,148.97,155.48,148.7,2021-09-10 04:00:00,1168239
96,AAPL,True,104246371.0,149.6982,150.63,149.55,151.42,148.75,2021-09-13 04:00:00,760230
97,AAPL,True,112148523.0,148.8369,150.35,148.12,151.07,146.91,2021-09-14 04:00:00,808779
98,AAPL,True,84825078.0,148.0322,148.56,149.03,149.44,146.37,2021-09-15 04:00:00,635894
99,AAPL,True,67981149.0,148.151,148.44,148.79,148.97,147.221,2021-09-16 04:00:00,501847
100,AAPL,True,129840322.0,146.6992,148.82,146.06,148.82,145.76,2021-09-17 04:00:00,713537
101,AAPL,True,123462362.0,142.7526,143.8,142.94,144.84,141.27,2021-09-20 04:00:00,1022141
102,AAPL,True,75833962.0,143.74,143.93,143.43,144.6,142.78,2021-09-21 04:00:00,578041
103,AAPL,True,76404341.0,145.4092,144.45,145.85,146.43,143.7001,2021-09-22 04:00:00,548480
104,AAPL,True,64727170.0,146.6924,146.65,146.83,147.08,145.64,2021-09-23 04:00:00,472238
105,AAPL,True,53475569.0,146.4928,145.66,146.92,147.4701,145.56,2021-09-24 04:00:00,400154
106,AAPL,True,74150726.0,145.1074,145.47,145.37,145.96,143.82,2021-09-27 04:00:00,529650
107,AAPL,True,108955840.0,142.6723,143.25,141.91,144.75,141.69,2021-09-28 04:00:00,823805
108,AAPL,True,73592044.0,143.3984,142.47,142.83,144.45,142.03,2021-09-29 04:00:00,528983
109,AAPL,True,90816408.0,142.4016,143.66,141.5,144.378,141.28,2021-09-30 04:00:00,660868
110,AAPL,True,94606681.0,141.1056,141.9,142.65,142.92,139.1101,2021-10-01 04:00:00,730084
111,AAPL,True,98322008.0,139.2908,141.76,139.14,142.21,138.27,2021-10-04 04:00:00,828320
112,AAPL,True,80861062.0,140.9927,139.49,141.11,142.24,139.36,2021-10-05 04:00:00,562855
113,AAPL,True,82821118.0,140.3828,139.47,142.0,142.15,138.37,2021-10-06 04:00:00,610961
114,AAPL,True,61732655.0,143.6657,143.06,143.29,144.215,142.72,2021-10-07 04:00:00,450794
115,AAPL,True,59892052.0,143.1747,144.03,142.9,144.1781,142.56,2021-10-08 04:00:00,423540
116,AAPL,True,63952219.0,143.6675,142.27,142.81,144.81,141.81,2021-10-11 04:00:00,399220
117,AAPL,True,73035859.0,141.8587,143.23,141.51,143.25,141.0401,2021-10-12 04:00:00,526042
118,AAPL,True,78762121.0,140.3071,141.235,140.91,141.4,139.2,2021-10-13 04:00:00,600890
119,AAPL,True,69891600.0,143.2173,142.11,143.76,143.88,141.51,2021-10-14 04:00:00,447186
120,AAPL,True,67642684.0,144.3214,143.77,144.84,144.895,143.51,2021-10-15 04:00:00,429707
121,AAPL,True,85389174.0,145.4235,143.445,146.55,146.84,143.16,2021-10-18 04:00:00,544217
122,AAPL,True,76378894.0,148.329,147.01,148.76,149.17,146.55,2021-10-19 04:00:00,532883
123,AAPL,True,58418788.0,149.0905,148.7,149.26,149.7539,148.12,2021-10-20 04:00:00,437977
124,AAPL,True,61345990.0,149.0317,148.81,149.48,149.64,147.87,2021-10-21 04:00:00,418119
125,AAPL,True,58855143.0,149.2955,149.69,148.69,150.18,148.64,2021-10-22 04:00:00,437719
126,AAPL,True,50220555.0,148.5067,148.68,148.64,149.37,147.6211,2021-10-25 04:00:00,425021
127,AAPL,True,60893393.0,149.5911,149.33,149.32,150.84,149.0101,2021-10-26 04:00:00,459692
128,AAPL,True,56094929.0,149.1193,149.36,148.85,149.73,148.49,2021-10-27 04:00:00,407592
129,AAPL,True,100064388.0,151.5945,149.82,152.57,153.165,149.72,2021-10-28 04:00:00,749706
130,AAPL,True,124953168.0,148.3331,147.215,149.8,149.94,146.4128,2021-10-29 04:00:00,863685
131,AAPL,True,74588257.0,148.8099,148.985,148.96,149.7,147.8,2021-11-01 04:00:00,529659
132,AAPL,True,69121986.0,150.3583,148.66,150.02,151.57,148.65,2021-11-02 04:00:00,517391
133,AAPL,True,54511532.0,150.9171,150.39,151.49,151.97,149.82,2021-11-03 04:00:00,399115
134,AAPL,True,60394613.0,151.3974,151.58,150.96,152.43,150.64,2021-11-04 04:00:00,457989
135,AAPL,True,65163883.0,151.0887,151.89,151.28,152.2,150.06,2021-11-05 04:00:00,424255
136,AAPL,True,55020868.0,150.8187,151.41,150.44,151.57,150.16,2021-11-08 05:00:00,416754
137,AAPL,True,56787930.0,150.792,150.2,150.81,151.428,150.0601,2021-11-09 05:00:00,455006
138,AAPL,True,65160017.0,148.6034,150.02,147.92,150.13,147.85,2021-11-10 05:00:00,544210
139,AAPL,True,40699950.0,148.169,148.96,147.87,149.43,147.681,2021-11-11 05:00:00,338584
140,AAPL,True,63804006.0,149.3536,148.43,149.99,150.4,147.48,2021-11-12 05:00:00,404421
141,AAPL,True,59182803.0,150.2881,150.37,150.0,151.88,149.43,2021-11-15 05:00:00,422055
142,AAPL,True,59256210.0,150.6976,149.94,151.0,151.488,149.34,2021-11-16 05:00:00,388990
143,AAPL,True,88807000.0,153.5371,150.995,153.49,155.0,150.99,2021-11-17 05:00:00,625976
144,AAPL,True,137777673.0,156.3264,153.71,157.87,158.67,153.05,2021-11-18 05:00:00,865061
145,AAPL,True,117264897.0,159.5736,157.65,160.55,161.02,156.5328,2021-11-19 05:00:00,816964
146,AAPL,True,117427889.0,163.5891,161.68,161.02,165.7,161.0,2021-11-22 05:00:00,890334
147,AAPL,True,96022899.0,160.3405,161.12,161.41,161.8,159.0601,2021-11-23 05:00:00,712377
148,AAPL,True,69263623.0,161.1093,160.75,161.94,162.14,159.64,2021-11-24 05:00:00,505241
149,AAPL,True,76940752.0,157.8439,159.565,156.81,160.45,156.36,2021-11-26 05:00:00,666767
150,AAPL,True,88498217.0,160.1333,159.37,160.24,161.19,158.7901,2021-11-29 05:00:00,663948
151,AAPL,True,173958056.0,163.775,159.985,165.3,165.52,159.92,2021-11-30 05:00:00,1139625
152,AAPL,True,152303002.0,167.6855,167.48,164.77,170.3,164.53,2021-12-01 05:00:00,1191148
153,AAPL,True,136739174.0,161.8301,158.735,163.76,164.2,157.8,2021-12-02 05:00:00,1163153
154,AAPL,True,117949416.0,161.8243,164.02,161.84,164.96,159.72,2021-12-03 05:00:00,950980
155,AAPL,True,107496982.0,165.8234,164.29,165.32,167.8799,164.28,2021-12-06 05:00:00,840677
156,AAPL,True,120356951.0,170.5609,169.08,171.18,171.58,168.34,2021-12-07 05:00:00,834819
157,AAPL,True,116982099.0,174.0176,172.125,175.08,175.96,170.7,2021-12-08 05:00:00,871401
158,AAPL,True,108923738.0,175.277,174.91,174.56,176.75,173.92,2021-12-09 05:00:00,786129
159,AAPL,True,115402731.0,177.2721,175.205,179.45,179.63,174.69,2021-12-10 05:00:00,855797
160,AAPL,True,153237019.0,178.5988,181.115,175.74,182.13,175.53,2021-12-13 05:00:00,1148448
161,AAPL,True,139356181.0,174.4001,175.25,174.33,177.74,172.21,2021-12-14 05:00:00,985603
162,AAPL,True,131063257.0,176.0771,175.11,179.3,179.5,172.3108,2021-12-15 05:00:00,937053
163,AAPL,True,150185842.0,174.4138,179.28,172.26,181.14,170.75,2021-12-16 05:00:00,1202731
164,AAPL,True,194579041.0,171.2628,169.93,171.14,173.47,169.69,2021-12-17 05:00:00,994729
165,AAPL,True,107499114.0,169.2626,168.28,169.75,170.58,167.46,2021-12-20 05:00:00,816118
166,AAPL,True,91167005.0,171.4815,171.555,172.99,173.2,169.12,2021-12-21 05:00:00,651088
167,AAPL,True,92135303.0,174.3316,173.04,175.64,175.86,172.15,2021-12-22 05:00:00,643554
168,AAPL,True,68356567.0,176.1477,175.85,176.28,176.8499,175.27,2021-12-23 05:00:00,502547
169,AAPL,True,74901582.0,179.0573,177.085,180.33,180.42,177.07,2021-12-27 05:00:00,630107
170,AAPL,True,78894335.0,179.7048,180.16,179.29,181.33,178.53,2021-12-28 05:00:00,631766
171,AAPL,True,62348931.0,179.4557,179.33,179.38,180.63,178.14,2021-12-29 05:00:00,491790
172,AAPL,True,59773014.0,179.3744,179.47,178.2,180.57,178.09,2021-12-30 05:00:00,498664
173,AAPL,True,64062261.0,177.8004,178.085,177.57,179.23,177.26,2021-12-31 05:00:00,451687
174,AAPL,True,104677470.0,181.4156,177.83,182.01,182.88,177.71,2022-01-03 05:00:00,772691
175,AAPL,True,99110438.0,180.5574,182.63,179.7,182.94,179.12,2022-01-04 05:00:00,831890
176,AAPL,True,94535602.0,177.2884,179.61,174.92,180.17,174.64,2022-01-05 05:00:00,848513
177,AAPL,True,96882954.0,173.08,172.7,172.0,175.3,171.64,2022-01-06 05:00:00,960340
178,AAPL,True,86709147.0,172.4383,172.89,172.17,174.14,171.03,2022-01-07 05:00:00,716881
179,AAPL,True,106754551.0,170.2886,169.08,172.19,172.5,168.17,2022-01-10 05:00:00,956337
180,AAPL,True,76138312.0,173.6337,172.32,175.08,175.18,170.82,2022-01-11 05:00:00,649652
181,AAPL,True,74805173.0,175.8343,176.12,175.53,177.18,174.82,2022-01-12 05:00:00,642756
182,AAPL,True,84405760.0,173.9711,175.78,172.19,176.62,171.79,2022-01-13 05:00:00,692343
183,AAPL,True,80440778.0,172.3612,171.34,173.07,173.78,171.09,2022-01-14 05:00:00,672552
184,AAPL,True,91063979.0,170.5404,171.51,169.8,172.54,169.405,2022-01-18 05:00:00,780899
185,AAPL,True,94814990.0,168.2999,170.0,166.23,171.08,165.94,2022-01-19 05:00:00,824022
186,AAPL,True,91420515.0,167.0706,166.98,164.51,169.68,164.18,2022-01-20 05:00:00,795585
187,AAPL,True,122824858.0,163.8807,164.415,162.41,166.33,162.3,2022-01-21 05:00:00,1079476
188,AAPL,True,162706686.0,158.6897,160.02,161.62,162.3,154.7,2022-01-24 05:00:00,1632710
189,AAPL,True,115777137.0,159.4274,158.98,159.78,162.76,157.02,2022-01-25 05:00:00,1008306
190,AAPL,True,108275307.0,161.41,163.5,159.69,164.3894,157.82,2022-01-26 05:00:00,1017706
191,AAPL,True,121954638.0,161.2969,162.45,159.22,163.84,158.28,2022-01-27 05:00:00,1161003
192,AAPL,True,179435660.0,167.3083,165.71,170.33,170.35,162.8,2022-01-28 05:00:00,1518049
193,AAPL,True,115522090.0,173.1568,170.16,174.78,175.0,169.51,2022-01-31 05:00:00,933480
194,AAPL,True,85595911.0,173.7061,174.01,174.61,174.84,172.31,2022-02-01 05:00:00,735250
195,AAPL,True,84914158.0,174.9413,174.745,175.84,175.88,173.33,2022-02-02 05:00:00,676308
196,AAPL,True,89418074.0,174.3835,174.48,172.9,176.2399,172.12,2022-02-03 05:00:00,724838
197,AAPL,True,82446700.0,172.3165,171.68,172.39,174.1,170.68,2022-02-04 05:00:00,702966
198,AAPL,True,77251204.0,172.4426,172.86,171.66,173.9458,170.95,2022-02-07 05:00:00,571410
199,AAPL,True,74829217.0,173.8127,171.73,174.83,175.35,171.43,2022-02-08 05:00:00,634268
200,AAPL,True,71204538.0,175.8287,176.05,176.28,176.65,174.9,2022-02-09 05:00:00,573996
201,AAPL,True,90715899.0,173.5408,174.14,172.12,175.48,171.55,2022-02-10 05:00:00,761963
202,AAPL,True,98490687.0,170.1997,172.33,168.64,173.08,168.04,2022-02-11 05:00:00,815714
203,AAPL,True,86185530.0,168.3917,167.37,168.88,169.58,166.56,2022-02-14 05:00:00,757491
204,AAPL,True,64286317.0,171.6596,170.97,172.79,172.95,170.25,2022-02-15 05:00:00,562851
205,AAPL,True,61139697.0,171.6489,171.85,172.55,173.34,170.05,2022-02-16 05:00:00,543032
206,AAPL,True,69589344.0,170.1812,171.03,168.88,171.91,168.47,2022-02-17 05:00:00,584118
207,AAPL,True,82772674.0,167.7969,169.82,167.3,170.5413,166.19,2022-02-18 05:00:00,687677
208,AAPL,True,91148358.0,164.5551,164.98,164.32,166.69,162.15,2022-02-22 05:00:00,897217
209,AAPL,True,90009247.0,162.1577,165.54,160.07,166.15,159.75,2022-02-23 05:00:00,820313
210,AAPL,True,141147540.0,158.0144,152.58,162.74,162.85,152.0,2022-02-24 05:00:00,1383829
211,AAPL,True,91974222.0,163.7895,163.84,164.85,165.12,160.8738,2022-02-25 05:00:00,812155
212,AAPL,True,95056629.0,164.268,163.06,165.12,165.42,162.43,2022-02-28 05:00:00,791485
213,AAPL,True,83468865.0,164.16,164.695,163.2,166.6,161.97,2022-03-01 05:00:00,749653
214,AAPL,True,79724750.0,165.8095,164.39,166.56,167.36,162.95,2022-03-02 05:00:00,668260
215,AAPL,True,76678441.0,166.918,168.47,166.23,168.91,165.55,2022-03-03 05:00:00,651764
216,AAPL,True,83819592.0,163.398,164.49,163.17,165.55,162.1,2022-03-04 05:00:00,743696
217,AAPL,True,96418845.0,161.4026,163.36,159.3,165.02,159.04,2022-03-07 05:00:00,847057
218,AAPL,True,131139480.0,158.7737,158.82,157.44,162.88,155.8,2022-03-08 05:00:00,1139149
219,AAPL,True,91445405.0,161.9446,161.475,162.95,163.41,159.41,2022-03-09 05:00:00,733685
220,AAPL,True,105342033.0,158.0284,160.2,158.52,160.39,155.98,2022-03-10 05:00:00,882861
221,AAPL,True,96917302.0,156.1598,158.93,154.73,159.28,154.5,2022-03-11 05:00:00,880727
222,AAPL,True,108712111.0,151.683,151.45,150.62,154.12,150.1,2022-03-14 04:00:00,969357
223,AAPL,True,92964302.0,153.4741,150.9,155.09,155.57,150.38,2022-03-15 04:00:00,719955
224,AAPL,True,102300157.0,157.6528,157.05,159.59,160.0,154.46,2022-03-16 04:00:00,833066
225,AAPL,True,75615376.0,159.4208,158.61,160.62,161.0,157.63,2022-03-17 04:00:00,629003
226,AAPL,True,122610172.0,162.5971,160.51,163.98,164.48,159.76,2022-03-18 04:00:00,713986
227,AAPL,True,95811352.0,164.7355,163.51,165.38,166.35,163.015,2022-03-21 04:00:00,721125
228,AAPL,True,81532007.0,168.2308,165.51,168.82,169.42,164.91,2022-03-22 04:00:00,638943
229,AAPL,True,98062674.0,170.7915,167.99,170.21,172.64,167.65,2022-03-23 04:00:00,784481
230,AAPL,True,90131418.0,172.2655,171.06,174.07,174.14,170.21,2022-03-24 04:00:00,688102
231,AAPL,True,80529356.0,174.0232,173.88,174.72,175.28,172.75,2022-03-25 04:00:00,663600
232,AAPL,True,90371916.0,174.3754,172.17,175.6,175.73,172.0,2022-03-28 04:00:00,716107
233,AAPL,True,99459940.0,177.8604,176.69,178.96,179.01,176.34,2022-03-29 04:00:00,775943
234,AAPL,True,91340654.0,178.1191,178.55,177.77,179.61,176.7,2022-03-30 04:00:00,695863
235,AAPL,True,103049285.0,175.8765,177.84,174.61,178.03,174.4,2022-03-31 04:00:00,716272
236,AAPL,True,78251328.0,173.4143,174.03,174.31,174.88,171.94,2022-04-01 04:00:00,661160
237,AAPL,True,76545983.0,177.4855,174.57,178.44,178.49,174.44,2022-04-04 04:00:00,630374
238,AAPL,True,73401786.0,175.9791,177.5,175.06,178.3,174.415,2022-04-05 04:00:00,621541
239,AAPL,True,89058782.0,171.7887,172.36,171.83,173.63,170.13,2022-04-06 04:00:00,769485
240,AAPL,True,77594650.0,171.8049,171.16,172.14,173.36,169.85,2022-04-07 04:00:00,628352
241,AAPL,True,76534208.0,170.5154,171.78,170.09,171.78,169.2,2022-04-08 04:00:00,614848
242,AAPL,True,72246706.0,166.692,168.71,165.75,169.03,165.5,2022-04-11 04:00:00,677210
243,AAPL,True,79265181.0,168.0916,168.02,167.66,169.87,166.64,2022-04-12 04:00:00,678461
244,AAPL,True,70618925.0,169.6805,167.39,170.4,171.04,166.77,2022-04-13 04:00:00,558072
245,AAPL,True,75069376.0,167.2264,170.62,165.29,171.27,165.04,2022-04-14 04:00:00,596848
246,AAPL,True,69023941.0,164.9284,163.92,165.07,166.5984,163.57,2022-04-18 04:00:00,576791
247,AAPL,True,67723833.0,166.5491,165.02,167.4,167.82,163.91,2022-04-19 04:00:00,548306
248,AAPL,True,67929814.0,167.3492,168.76,167.23,168.88,166.1,2022-04-20 04:00:00,595063
249,AAPL,True,87227768.0,168.8014,168.91,166.42,171.53,165.91,2022-04-21 04:00:00,752017
250,AAPL,True,84875424.0,164.2289,166.46,161.79,167.8699,161.5,2022-04-22 04:00:00,730001
251,AAPL,True,96017376.0,160.7032,161.12,162.88,163.17,158.46,2022-04-25 04:00:00,925124
252,AAPL,True,95595226.0,158.6074,162.25,156.8,162.34,156.72,2022-04-26 04:00:00,899965
253,AAPL,True,88063191.0,157.4448,155.91,156.57,159.79,155.38,2022-04-27 04:00:00,777860
254,AAPL,True,130149192.0,161.8622,159.25,163.64,164.515,158.93,2022-04-28 04:00:00,1126019
255,AAPL,True,131747495.0,160.7133,161.84,157.65,166.2,157.25,2022-04-29 04:00:00,1032218
256,AAPL,True,123050000.0,156.0357,156.71,157.96,158.23,153.27,2022-05-02 04:00:00,1154671
257,AAPL,True,88966526.0,158.8014,158.15,159.48,160.71,156.32,2022-05-03 04:00:00,706626
258,AAPL,True,108206503.0,162.4245,159.67,166.02,166.48,159.26,2022-05-04 04:00:00,873681
259,AAPL,True,130419230.0,158.143,163.85,156.77,164.08,154.95,2022-05-05 04:00:00,1164746
260,AAPL,True,115494647.0,157.3298,156.01,157.28,159.44,154.18,2022-05-06 04:00:00,1023008
261,AAPL,True,131577921.0,153.1029,154.925,152.06,155.83,151.49,2022-05-09 04:00:00,1103707
262,AAPL,True,115366736.0,154.8376,155.52,154.51,156.74,152.93,2022-05-10 04:00:00,988257
263,AAPL,True,142547625.0,149.4468,153.5,146.5,155.45,145.81,2022-05-11 04:00:00,1310796
264,AAPL,True,182408091.0,142.066,142.77,142.56,146.2,138.8,2022-05-12 04:00:00,1678454
265,AAPL,True,113990852.0,146.3255,144.59,147.11,148.105,143.11,2022-05-13 04:00:00,920506
266,AAPL,True,86643781.0,145.7814,145.55,145.54,147.5199,144.18,2022-05-16 04:00:00,699719
